ISO3,Market_Name,Commodity,Unit,Date,Value
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-01-01,19000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-02-01,18500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-03-01,18500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-04-01,19000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-05-01,20500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-06-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-07-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-08-01,21000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-09-01,21500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-10-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2013-11-01,22500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-01-01,20000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-02-01,20000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-03-01,21000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-04-01,21000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-05-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-06-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-07-01,23000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-08-01,23500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-09-01,22000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-10-01,21000.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-11-01,20500.0
CMR,Kousseri,"Maize - Wholesale","XOF/90 KG",2014-11-01,20500.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2013-09-01,18000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2013-10-01,15500.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-01-01,15000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-02-01,15000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-03-01,15000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-04-01,17000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-05-01,17500.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-06-01,16500.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-07-01,16000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-08-01,14500.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-09-01,17000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-10-01,14000.0
CMR,Adoumri,"Maize - Wholesale","XOF/90 KG",2014-10-01,14000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2013-09-01,17500.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2013-10-01,15000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-01-01,15000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-02-01,15000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-03-01,15500.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-04-01,17000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-05-01,18000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-06-01,16500.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-07-01,16500.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-08-01,15000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-09-01,15000.0
CMR,Figuil,"Maize - Wholesale","XOF/90 KG",2014-09-01,15000.0
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-01-01,58.14
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-02-01,58.07
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-03-01,57.93
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-04-01,57.93
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-05-01,58.02
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-06-01,58.86
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-07-01,60.0
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-08-01,60.36
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-09-01,59.71
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-10-01,59.86
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-11-01,59.4
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2006-12-01,59.43
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-01-01,60.86
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-02-01,64.79
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-03-01,64.79
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-04-01,65.71
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-05-01,63.5
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-06-01,63.64
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-07-01,63.57
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-08-01,63.29
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-09-01,63.64
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-10-01,63.0
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-11-01,62.86
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2007-12-01,64.07
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-01-01,58.43
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-02-01,51.78
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-03-01,58.44
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-04-01,59.23
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-05-01,67.17
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-06-01,63.81
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-07-01,76.84
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-08-01,72.47
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-09-01,75.74
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-10-01,77.92
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-11-01,81.16
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2008-12-01,79.42
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-01-01,83.63
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-02-01,85.99
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-03-01,86.25
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-04-01,86.87
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-05-01,87.52
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-06-01,87.58
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-07-01,88.25
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-08-01,87.63
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-09-01,87.74
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-10-01,86.75
CPV,Santiago,"Rice (Long Grain) - Retail",CVE/KG,2009-10-01,86.75
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-01-01,56.25
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-02-01,56.25
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-03-01,57.86
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-04-01,57.86
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-05-01,57.5
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-06-01,60.36
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-07-01,61.25
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-08-01,61.61
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-09-01,61.61
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-10-01,60.74
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-11-01,58.57
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2006-12-01,57.14
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-01-01,53.75
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-02-01,60.36
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-03-01,58.57
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-04-01,61.07
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-05-01,60.36
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-06-01,60.36
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-07-01,62.07
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-08-01,62.07
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-09-01,61.36
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-10-01,61.0
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-11-01,61.0
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2007-12-01,61.14
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-01-01,66.09
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-02-01,65.12
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-03-01,66.13
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-04-01,70.73
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-05-01,84.42
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-06-01,87.62
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-07-01,86.93
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-08-01,92.38
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-09-01,101.01
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-10-01,111.8
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-11-01,89.35
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2008-12-01,87.8
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-01-01,88.1
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-02-01,89.68
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-03-01,91.49
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-04-01,91.49
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-05-01,91.82
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-06-01,91.5
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-07-01,90.57
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-08-01,90.27
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-09-01,89.95
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-10-01,90.89
CPV,"Santo Antao","Rice (Long Grain) - Retail",CVE/KG,2009-10-01,90.89
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-01-01,55.5
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-02-01,53.25
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-03-01,54.5
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-04-01,63.25
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-05-01,61.75
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-06-01,61.75
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-07-01,59.5
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-08-01,61.38
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-09-01,60.88
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-10-01,59.25
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-11-01,58.25
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2006-12-01,59.38
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-01-01,60.86
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-02-01,64.79
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-03-01,64.79
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-04-01,65.71
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-05-01,63.5
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-06-01,63.64
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-07-01,63.57
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-08-01,63.29
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-09-01,63.64
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-10-01,63.0
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-11-01,62.86
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2007-12-01,64.07
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-01-01,54.66
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-02-01,54.66
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-03-01,58.96
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-04-01,58.05
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-05-01,73.15
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-06-01,79.8
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-07-01,90.53
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-08-01,76.88
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-09-01,66.7
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-10-01,75.16
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-11-01,71.96
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2008-12-01,76.21
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-01-01,87.77
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-02-01,86.01
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-03-01,78.08
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-04-01,78.96
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-05-01,70.77
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-06-01,67.93
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-07-01,67.03
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-08-01,72.09
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-09-01,86.05
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-10-01,81.85
CPV,"Sao Vicente","Rice (Long Grain) - Retail",CVE/KG,2009-10-01,81.85
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-01-01,219.08
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-02-01,236.06
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-03-01,209.27
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-04-01,231.03
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-05-01,247.7
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-06-01,242.69
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-07-01,284.31
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-08-01,272.65
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-09-01,274.93
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-10-01,263.53
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-11-01,253.49
CAF,Bangui,"Cassava - Retail",XAF/KG,2004-12-01,282.33
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-01-01,282.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-02-01,294.63
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-03-01,305.87
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-04-01,327.24
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-05-01,328.6
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-06-01,319.46
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-07-01,288.31
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-08-01,300.25
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-09-01,316.55
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-10-01,327.92
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-11-01,324.03
CAF,Bangui,"Cassava - Retail",XAF/KG,2005-12-01,303.89
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-01-01,301.95
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-02-01,297.69
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-03-01,278.15
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-04-01,290.11
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-05-01,287.16
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-06-01,280.09
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-07-01,270.99
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-08-01,274.52
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-09-01,284.5
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-10-01,286.22
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-11-01,274.98
CAF,Bangui,"Cassava - Retail",XAF/KG,2006-12-01,266.03
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-01-01,269.25
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-02-01,285.48
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-03-01,259.48
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-04-01,258.19
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-05-01,292.43
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-06-01,298.7
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-07-01,279.83
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-08-01,288.06
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-09-01,263.27
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-10-01,240.68
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-11-01,244.52
CAF,Bangui,"Cassava - Retail",XAF/KG,2007-12-01,249.97
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-01-01,251.09
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-02-01,247.7
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-03-01,247.51
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-04-01,249.94
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-05-01,311.58
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-06-01,281.16
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-07-01,256.46
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-08-01,208.75
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-09-01,243.23
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-10-01,229.68
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-11-01,232.77
CAF,Bangui,"Cassava - Retail",XAF/KG,2008-12-01,252.2
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-01-01,225.6
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-02-01,224.66
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-03-01,227.91
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-04-01,230.42
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-05-01,227.77
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-06-01,235.05
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-07-01,205.56
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-08-01,184.19
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-09-01,213.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-10-01,198.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-11-01,221.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2009-12-01,214.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-01-01,218.53
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-02-01,196.83
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-03-01,202.64
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-04-01,206.8
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-05-01,217.91
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-06-01,218.19
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-07-01,218.06
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-08-01,237.09
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-09-01,229.82
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-10-01,212.36
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-11-01,235.34
CAF,Bangui,"Cassava - Retail",XAF/KG,2010-12-01,216.78
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-01-01,239.19
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-02-01,237.88
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-03-01,229.7
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-04-01,240.88
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-05-01,249.89
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-06-01,262.96
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-07-01,256.32
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-08-01,294.65
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-09-01,288.56
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-10-01,275.21
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-11-01,271.65
CAF,Bangui,"Cassava - Retail",XAF/KG,2011-12-01,260.38
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-01-01,242.99
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-02-01,247.06
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-03-01,246.56
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-04-01,251.62
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-05-01,256.3
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-06-01,255.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-07-01,259.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-08-01,264.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-09-01,270.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-10-01,257.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-11-01,267.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2012-12-01,262.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-01-01,257.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-02-01,287.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-03-01,292.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-04-01,288.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-05-01,258.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-06-01,250.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-07-01,244.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-08-01,240.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-09-01,229.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-10-01,208.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-11-01,194.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-12-01,292.0
CAF,Bangui,"Cassava - Retail",XAF/KG,2013-12-01,292.0
CAF,Bria,"Cassava - Retail",XAF/KG,2008-01-01,216.61
CAF,Bria,"Cassava - Retail",XAF/KG,2008-02-01,247.39
CAF,Bria,"Cassava - Retail",XAF/KG,2008-03-01,319.5
CAF,Bria,"Cassava - Retail",XAF/KG,2008-04-01,236.11
CAF,Bria,"Cassava - Retail",XAF/KG,2008-05-01,278.27
CAF,Bria,"Cassava - Retail",XAF/KG,2008-06-01,236.11
CAF,Bria,"Cassava - Retail",XAF/KG,2008-07-01,279.76
CAF,Bria,"Cassava - Retail",XAF/KG,2008-08-01,388.89
CAF,Bria,"Cassava - Retail",XAF/KG,2008-09-01,500.0
CAF,Bria,"Cassava - Retail",XAF/KG,2008-10-01,230.56
CAF,Bria,"Cassava - Retail",XAF/KG,2008-11-01,230.56
CAF,Bria,"Cassava - Retail",XAF/KG,2008-12-01,189.75
CAF,Bria,"Cassava - Retail",XAF/KG,2009-01-01,175.14
CAF,Bria,"Cassava - Retail",XAF/KG,2009-02-01,200.03
CAF,Bria,"Cassava - Retail",XAF/KG,2009-03-01,258.33
CAF,Bria,"Cassava - Retail",XAF/KG,2009-04-01,190.91
CAF,Bria,"Cassava - Retail",XAF/KG,2009-05-01,225.0
CAF,Bria,"Cassava - Retail",XAF/KG,2009-06-01,190.91
CAF,Bria,"Cassava - Retail",XAF/KG,2009-07-01,175.14
CAF,Bria,"Cassava - Retail",XAF/KG,2009-08-01,200.03
CAF,Bria,"Cassava - Retail",XAF/KG,2009-09-01,258.33
CAF,Bria,"Cassava - Retail",XAF/KG,2009-10-01,190.91
CAF,Bria,"Cassava - Retail",XAF/KG,2009-11-01,225.0
CAF,Bria,"Cassava - Retail",XAF/KG,2009-12-01,190.91
CAF,Bria,"Cassava - Retail",XAF/KG,2010-01-01,175.98
CAF,Bria,"Cassava - Retail",XAF/KG,2010-02-01,174.24
CAF,Bria,"Cassava - Retail",XAF/KG,2010-03-01,175.1
CAF,Bria,"Cassava - Retail",XAF/KG,2010-04-01,175.11
CAF,Bria,"Cassava - Retail",XAF/KG,2010-05-01,176.17
CAF,Bria,"Cassava - Retail",XAF/KG,2010-07-01,363.64
CAF,Bria,"Cassava - Retail",XAF/KG,2010-08-01,356.36
CAF,Bria,"Cassava - Retail",XAF/KG,2010-09-01,151.43
CAF,Bria,"Cassava - Retail",XAF/KG,2010-10-01,253.9
